thr,sensitivity,specificity,precision,npv,accuracy,f1,brier,tp,fp,tn,fn
0.2699999999999998,0.6601941747572816,0.7333333333333333,0.40476190476190477,0.8870967741935484,0.7175732217573222,0.5018450184501846,0.14716036798888504,68,100,275,35
0.2709999999999998,0.6601941747572816,0.736,0.40718562874251496,0.887459807073955,0.7196652719665272,0.5037037037037038,0.14716036798888504,68,99,276,35
0.2719999999999998,0.6601941747572816,0.736,0.40718562874251496,0.887459807073955,0.7196652719665272,0.5037037037037038,0.14716036798888504,68,99,276,35
0.2729999999999998,0.6601941747572816,0.7413333333333333,0.4121212121212121,0.8881789137380192,0.7238493723849372,0.5074626865671641,0.14716036798888504,68,97,278,35
0.2739999999999998,0.6601941747572816,0.7466666666666667,0.4171779141104294,0.8888888888888888,0.7280334728033473,0.5112781954887219,0.14716036798888504,68,95,280,35
0.2749999999999998,0.6601941747572816,0.7466666666666667,0.4171779141104294,0.8888888888888888,0.7280334728033473,0.5112781954887219,0.14716036798888504,68,95,280,35
0.2759999999999998,0.6601941747572816,0.7466666666666667,0.4171779141104294,0.8888888888888888,0.7280334728033473,0.5112781954887219,0.14716036798888504,68,95,280,35
0.2769999999999998,0.6601941747572816,0.7493333333333333,0.41975308641975306,0.8892405063291139,0.7301255230125523,0.5132075471698113,0.14716036798888504,68,94,281,35
0.2779999999999998,0.6601941747572816,0.7493333333333333,0.41975308641975306,0.8892405063291139,0.7301255230125523,0.5132075471698113,0.14716036798888504,68,94,281,35
0.2789999999999998,0.6601941747572816,0.7493333333333333,0.41975308641975306,0.8892405063291139,0.7301255230125523,0.5132075471698113,0.14716036798888504,68,94,281,35
0.2799999999999998,0.6601941747572816,0.7493333333333333,0.41975308641975306,0.8892405063291139,0.7301255230125523,0.5132075471698113,0.14716036798888504,68,94,281,35
0.2809999999999998,0.6504854368932039,0.7493333333333333,0.4161490683229814,0.886435331230284,0.7280334728033473,0.5075757575757576,0.14716036798888504,67,94,281,36
0.2819999999999998,0.6504854368932039,0.7493333333333333,0.4161490683229814,0.886435331230284,0.7280334728033473,0.5075757575757576,0.14716036798888504,67,94,281,36
0.28299999999999975,0.6504854368932039,0.7493333333333333,0.4161490683229814,0.886435331230284,0.7280334728033473,0.5075757575757576,0.14716036798888504,67,94,281,36
0.28399999999999975,0.6504854368932039,0.7493333333333333,0.4161490683229814,0.886435331230284,0.7280334728033473,0.5075757575757576,0.14716036798888504,67,94,281,36
0.28499999999999975,0.6504854368932039,0.7493333333333333,0.4161490683229814,0.886435331230284,0.7280334728033473,0.5075757575757576,0.14716036798888504,67,94,281,36
0.28599999999999975,0.6504854368932039,0.7493333333333333,0.4161490683229814,0.886435331230284,0.7280334728033473,0.5075757575757576,0.14716036798888504,67,94,281,36
